"ID #","reportType","photo_date","photo_time","from_device","AuthorName","AuthorEmail","URL","images","location_longitude","location_latitude","geo_administrative_area_level_1","geo_administrative_area_level_2","geo_locality","geo_neighborhood","geo_route","weather_temperature","weather_windSpeed","weather_windBearing","weather_calc_24hr_precip","TideDataObserved","TideDataPredicted","report_created","guessCause","cause-other","whatFlooded","flooded-other","guessDepth","post_comment","report_icon","alternate-location-name","anonymous","storm_damage","road_damage","road_other","road_comments","marinas_damage","float_number","boat_number","marinas_comments","buildings_damage","buildings_street","buildings_comments","hazmat_damage damage-cat","hazmat_comments","beach_damage","beach_comments","structure_damage","structures_comments","response_other"
"138804","Flood Watch","2019-09-29","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/138804","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03065029/41e76cfcb51316d7df19bfef3823126dc9537886.jpg","-73.8193617","40.6029795","NY","Queens County","","Far Rockaway","Channel Rd","79.7","10.2","11","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T10:50:28Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138840","Flood Watch","2019-09-29","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/138840","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03070058/362dc0bf33bf7410b82fa99717be3aa1ac7b2ff9.jpg","-73.7676379","40.595345","NY","Queens County","","Edgemere","","79.8","10.2","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T11:00:57Z","Storm drain (Water pooling near a storm drain)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139324","Flood Watch","2019-09-29","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139324","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03092912/02bf2ef8908ea787c0a44553c9bd9b435ab7c734.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03092910/f1dfb1d616631729321d0cb4802a11e4b4302ce1.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03092908/15977ce45aa2e8151b43f580ea674ca0f6c8ab83.jpg","-73.8101076","40.5909602","NY","Queens County","","Far Rockaway","Beach 84th St","79.7","10.2","11","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T13:29:08Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139537","Flood Watch","2019-09-29","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139537","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03103432/64bc4a0e8b4528826c63a354e4fc2893292647f4.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03103430/a45010c1e1eecdb794effe34501927390e4f4fbc.jpg","-73.8299107","40.6529593","NY","Queens County","","Jamaica","163rd Rd","79.7","10.2","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T14:34:29Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139578","Flood Watch","2019-09-29","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/139578","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03104832/573ec22da86277f12af17086d9900c88ae1198bf.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03104831/10d0100ecfaf9d72f881dbdb73f23c02e7fb9dca.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03104829/f97678cfb21dca67814450d3c08858dc6cffddb2.jpg","-73.8010294","40.5967229","NY","Queens County","","Far Rockaway","Almeda Ave","79.8","10.2","11","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T14:48:29Z","Storm drain (Water pooling near a storm drain)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"134669","Flood Watch","2019-09-29","01:15 pm","Can reports - Airtable","","","https://mycoast.org/reports/134669","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02093043/ee98be49ba77d00a23a307265a36b54fa09e1662.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02093042/d93e93f534a1ee12db40f9836603044dc0bce74b.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02093040/a917c556645c0875ea061f1bc7fb210b76047b50.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02093039/b68da46b1fb8eb7b1432a976a3c58f5785ce19c0.jpg","-73.8384234","40.6612836","NY","Queens County","","Jamaica","158th Ave","78.9","13.8","352","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T13:30:38Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139709","Flood Watch","2019-09-29","10:10 am","Can reports - Airtable","","","https://mycoast.org/reports/139709","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03112920/b6f8452e6eb064be45b17fc31491ef51c4d82e9d.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03112918/c19c89de025700bc055a4cc2fe0f9615381302c5.jpg","-73.8299107","40.6529593","NY","Queens County","","Jamaica","163rd Rd","73.9","20.3","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T15:29:18Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135522","Flood Watch","2019-09-29","10:05 am","Can reports - Airtable","","","https://mycoast.org/reports/135522","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02141737/9fb6fdb929dc07808c72bfae9fc8435ef2544f66.jpg","-73.8296948","40.6519599","NY","Queens County","","Jamaica","164th Ave","73.9","20.4","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T18:17:37Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139237","Flood Watch","2019-09-29","09:58 am","Can reports - Airtable","","","https://mycoast.org/reports/139237","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03090223/c3eb451599c8a2d3a2288bd48cdceee8a3c15c10.jpg","-73.8308552","40.6538093","NY","Queens County","","Jamaica","1st St","73.9","20.3","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T13:02:23Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136057","Flood Watch","2019-09-29","09:20 am","Can reports - Airtable","","","https://mycoast.org/reports/136057","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02164917/df37b46d7ad313686bb307db323dce46edf8d4db.jpg","-73.8194103","40.604391","NY","Queens County","","Far Rockaway","Cross Bay Blvd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T20:49:17Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138962","Flood Watch","2019-09-29","09:16 am","Can reports - Airtable","","","https://mycoast.org/reports/138962","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03073935/a0d23c531838fee337b82cbc4a85e55f1cf499b2.jpg","-73.8188305","40.605443","NY","Queens County","","Far Rockaway","Cross Bay Blvd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T11:39:34Z","Storm drain (Water pooling near a storm drain)","Bubbling come from the asphalt street","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139476","Flood Watch","2019-09-29","09:15 am","Can reports - Airtable","","","https://mycoast.org/reports/139476","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03101445/f265955084496168e8043106c33fb8bdd8f85d77.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03101443/2e9ee1211ee470c1efc6bc653d6f16a28596cf15.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03101441/e05d21d3fe249cf4ff4c85c014dcf08d3f37ac4f.jpg","-73.8185639","40.6057818","NY","Queens County","","Broad Channel","E 10th Rd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T14:14:40Z","Overland flooding (Nearby waterbody)","Combination with water from manhole","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"134545","Flood Watch","2019-09-29","09:04 am","Can reports - Airtable","","","https://mycoast.org/reports/134545","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02084947/c45422ecdb6cec1df7a9773742f1f0183b577bb7.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02084946/06258ca28050867017070d68506012bd4df64224.jpg","-73.8216591","40.6031785","NY","Queens County","","Far Rockaway","W 14th Rd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T12:49:46Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"134659","Flood Watch","2019-09-29","09:00 am","Can reports - Airtable","","","https://mycoast.org/reports/134659","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02092707/de5695e8a52cd0b622c539f34fd0a5e1cfc54291.jpg","-73.8308521","40.6528171","NY","Queens County","","Jamaica","163rd Rd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T13:27:07Z","Overland flooding (Nearby waterbody)","","","","3","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135357","Flood Watch","2019-09-29","09:00 am","Can reports - Airtable","","","https://mycoast.org/reports/135357","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02132029/6787d848df1005c24fac4198616cef84bf7c6d3c.jpg","-73.8296614","40.6514776","NY","Queens County","","Jamaica","164th Rd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T17:20:28Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139370","Flood Watch","2019-09-29","08:56 am","Can reports - Airtable","","","https://mycoast.org/reports/139370","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03094310/d1c3264541d32796cbb3561404ead4c177acef39.jpg","-73.8193617","40.6029795","NY","Queens County","","Far Rockaway","Channel Rd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T13:43:09Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135981","Flood Watch","2019-09-29","08:47 am","Can reports - Airtable","","","https://mycoast.org/reports/135981","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02162602/da30d594c2276c76c5b8a4d8297ffcb801eb8bd7.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02162601/02d40aa21914968e57c47f1c397b203908b6ae29.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02162559/ef532a48945696e532fd36e3281156566034e31c.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02162558/30c6fcb5a7fd75e4521acdca3c162ebae78da583.jpg","-73.8101076","40.5909602","NY","Queens County","","Far Rockaway","Beach 84th St","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T20:25:57Z","Storm drain (Water pooling near a storm drain)","Additional overland flooding","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"137621","Flood Watch","2019-09-29","08:47 am","Can reports - Airtable","","","https://mycoast.org/reports/137621","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03005806/519467401f3685c9ad1a03559c97a199898426a0.jpg","-73.7882444","40.5921181","NY","Queens County","","Arverne","Rockaway Beach Blvd","73","14","22","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T04:58:06Z","Storm drain (Water pooling near a storm drain)","","","","","New DEP Infrastructure set in place","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135772","Flood Watch","2019-09-29","08:44 am","Can reports - Airtable","","","https://mycoast.org/reports/135772","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02152630/9f91f5ab63e1dbf290a83f200c428dae99a59b0b.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02152628/18f83480776a6e81784cb3813309c04e562e2f96.jpg","-73.7685278","40.594998","NY","Queens County","","Edgemere","","73.1","13.9","21","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:26:28Z","Storm drain (Water pooling near a storm drain)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135489","Flood Watch","2019-09-29","08:43 am","Can reports - Airtable","","","https://mycoast.org/reports/135489","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02140559/2996b4c5a6a612adf2edf1fc5d10b440a6cb9ac4.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02140557/5c7d082f355ce9488184e992c9c24916ec422d73.jpg","-73.7676379","40.595345","NY","Queens County","","Edgemere","","73.1","13.9","21","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T18:05:56Z","Storm drain (Water pooling near a storm drain)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135743","Flood Watch","2019-09-29","08:42 am","Can reports - Airtable","","","https://mycoast.org/reports/135743","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02151823/b060c7ff81d2e85482669245cbf3145e16480ec7.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02151821/d577fbea7daeb9f0a2b3d1fcb01056285fd313b2.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02151820/1b382261a491ad30466c500573c661836770e2c7.jpg","-73.7677599","40.5966759","NY","Queens County","","Far Rockaway","Beach 35th St","73.1","13.9","21","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:18:19Z","Storm drain (Water pooling near a storm drain)","","","","","Storm drains on both sides flooded","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135609","Flood Watch","2019-09-29","08:38 am","Can reports - Airtable","","","https://mycoast.org/reports/135609","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144434/5af1ceafbd14dd41654f989f3e1bfe99b8932a9b.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144433/9e3445e0483964ed51a8befc05092098147325a4.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144432/e21c774fd7bc42f5ae45570f1285981f2048aca6.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/02144430/f8ccf1e6136b14241538ac472833adb37826bc4c.jpg","-73.7698497","40.5965399","NY","Queens County","","Far Rockaway","Beach 37th St","73.1","13.9","21","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T18:44:29Z","Storm drain (Water pooling near a storm drain)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138015","Flood Watch","2019-09-29","08:15 am","Can reports - Airtable","","","https://mycoast.org/reports/138015","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03025120/8fef0c59754f296e885b4150e8360a73a3676e97.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03025119/1534db1127c3cc275202ebd17db43e691895c138.jpg|https://report-images.nyc3.digitaloceanspaces.com/2023/11/03025117/850dff1425e548b355a3577b1b376fdb08d74e65.jpg","-73.8010294","40.5967229","NY","Queens County","","Far Rockaway","Almeda Ave","71.1","15.2","10","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8516881&units=standard&bdate=20190928&edate=20190930&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T06:51:17Z","Storm drain (Water pooling near a storm drain)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"135805","Flood Watch","2019-09-28","09:00 pm","Can reports - Airtable","","","https://mycoast.org/reports/135805","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02153659/548d71673eeea0441b824695e4dc3e998b7de5af.jpg","-73.8298905","40.6514408","NY","Queens County","","Jamaica","164th Rd","72.5","14.3","205","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T19:36:58Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"138724","Flood Watch","2019-09-28","09:00 pm","Can reports - Airtable","","","https://mycoast.org/reports/138724","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03062337/1baea05db116078b5380c07d1fd4bf24b3681066.jpg","-73.8308834","40.653306","NY","Queens County","","Jamaica","Davenport Ct","72.5","14.2","205","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T10:23:36Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"139089","Flood Watch","2019-09-28","09:00 pm","Can reports - Airtable","","","https://mycoast.org/reports/139089","https://report-images.nyc3.digitaloceanspaces.com/2023/11/03081647/51c9aa265ea1102e922075df94ab69e70d682ecc.jpg","-73.8296948","40.6519599","NY","Queens County","","Jamaica","164th Ave","72.5","14.3","205","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T12:16:47Z","Overland flooding (Nearby waterbody)","","","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136450","Flood Watch","2019-09-28","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136450","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02185036/bdf95cac8354fdcf66b51832a3f2f9691aeb5ad1.jpg","-73.8298905","40.6514408","NY","Queens County","","Jamaica","164th Rd","76.5","17.8","165","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T22:50:35Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136564","Flood Watch","2019-09-28","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136564","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02192537/ec63a419a460a5f839446bf361d9a4d978db3063.jpg","-73.8302304","40.6513987","NY","Queens County","","Howard Beach","164th Rd","76.5","17.8","165","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-02T23:25:37Z","Overland flooding (Nearby waterbody)","","Roads/streets","","3","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136732","Flood Watch","2019-09-28","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136732","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02201918/776384589233f21dfcb31f6851f545a2489e0263.jpg","-73.8296948","40.6519599","NY","Queens County","","Jamaica","164th Ave","76.5","17.8","165","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T00:19:18Z","Overland flooding (Nearby waterbody)","","Roads/streets","","","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
"136968","Flood Watch","2019-09-28","04:00 pm","Can reports - Survey123","","","https://mycoast.org/reports/136968","https://report-images.nyc3.digitaloceanspaces.com/2023/11/02213356/dfdbc6df0ed5909aefd3e94c9738e41e728c183b.jpg","-73.8308521","40.6528171","NY","Queens County","","Jamaica","163rd Rd","76.5","17.7","165","0","https://tidesandcurrents.noaa.gov/waterlevels.html?id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=6","https://tidesandcurrents.noaa.gov/noaatidepredictions.html?action=dailychart&id=8517201&units=standard&bdate=20190927&edate=20190929&timezone=LST/LDT&datum=MLLW&interval=hilo","2023-11-03T01:33:55Z","Overland flooding (Nearby waterbody)","","Roads/streets","","3","","highwater.svg","","","","","","","","","","","","","","","","","","","",""
